name,err_msg,iterations,warmup_iterations,gpu_computation,gpu_blocks,threads_per_block,data_size_B,block_size_B,EC,lost_blocks,encode_time_ns,encode_time_ns_stddev,encode_throughput_Gbps,encode_throughput_Gbps_stddev,decode_time_ns,decode_time_ns_stddev,decode_throughput_Gbps,decode_throughput_Gbps_stddev
"CM256",,500,100,0,0,0,524288,16384,"(40/32)",0,156488,1889.37,26.8061,0.282041,200.5,7.45877,20946.6,742.108
"CM256",,500,100,0,0,0,524288,16384,"(40/32)",1,156633,1554.12,26.7803,0.239087,9054.67,5018.79,5564.3,9261.48
"CM256",,500,100,0,0,0,524288,16384,"(40/32)",2,156375,1014.68,26.8233,0.170154,23870.9,10153,886.313,3681.61
"CM256",,500,100,0,0,0,524288,16384,"(40/32)",4,156487,2403.09,26.8079,0.329137,55640.5,14554.2,81.662,26.2822
"CM256",,500,100,0,0,0,524288,16384,"(40/32)",8,156618,925.972,26.7814,0.156564,110588,18896.5,39.1915,7.64013
"CM256",,500,100,0,0,0,524288,16384,"(48/32)",0,315461,1900.96,13.2963,0.0772864,200.2,9.95259,21001.4,1028.27
"CM256",,500,100,0,0,0,524288,16384,"(48/32)",1,351276,1411.2,11.9404,0.0478079,9105.99,5805.21,6213.57,9091.91
"CM256",,500,100,0,0,0,524288,16384,"(48/32)",2,351376,1395.86,11.937,0.0472655,21997.1,13753.7,2850.27,6752.82
"CM256",,500,100,0,0,0,524288,16384,"(48/32)",4,343509,1468.77,12.2104,0.0518612,49631.4,18733.4,520.783,2715.04
"CM256",,500,100,0,0,0,524288,16384,"(48/32)",8,346739,4081.92,12.0981,0.141708,106744,26097.8,42.0769,12.2198
"CM256",,500,100,0,0,0,524288,16384,"(48/32)",16,352228,1529.68,11.9081,0.051465,212498,33452.7,20.2966,3.67198
"CM256",,500,100,0,0,0,524288,8192,"(72/64)",0,153846,2208.68,27.2675,0.322246,333.228,9.70362,12597.1,350.953
"CM256",,500,100,0,0,0,524288,8192,"(72/64)",1,158575,926.25,26.4509,0.152848,9725.33,3859.85,2076.22,4166.37
"CM256",,500,100,0,0,0,524288,8192,"(72/64)",2,158599,901.73,26.4469,0.14867,22941.9,7869.37,469.592,1753.17
"CM256",,500,100,0,0,0,524288,8192,"(72/64)",4,158646,999.209,26.4392,0.163769,57204.8,12269.1,80.2795,38.5234
"CM256",,500,100,0,0,0,524288,8192,"(72/64)",8,158703,1074.95,26.4298,0.175519,121256,14981.6,35.2943,5.97002
"CM256",,500,100,0,0,0,524288,8192,"(80/64)",0,327366,1213.86,12.8125,0.0473105,341.648,108.81,12439.8,582.167
"CM256",,500,100,0,0,0,524288,8192,"(80/64)",1,327270,1168.44,12.8162,0.0456322,9138.5,4389.21,2793.02,4885.07
"CM256",,500,100,0,0,0,524288,8192,"(80/64)",2,327360,1323.12,12.8127,0.0514313,21824.4,8473.2,640.684,2194.37
"CM256",,500,100,0,0,0,524288,8192,"(80/64)",4,327320,1231.54,12.8143,0.0480186,50632.2,15098.2,228.828,1245.84
"CM256",,500,100,0,0,0,524288,8192,"(80/64)",8,327487,1260.73,12.8077,0.0491023,106970,18971.7,40.6766,8.51808
"CM256",,500,100,0,0,0,524288,8192,"(80/64)",16,327916,1270.12,12.791,0.0492759,219675,24485.4,19.3453,2.29417
"CM256",,500,100,0,0,0,524288,8192,"(96/64)",0,727274,8011.96,5.76772,0.0515273,368.394,12.2454,11397.9,376.549
"CM256",,500,100,0,0,0,524288,8192,"(96/64)",1,726855,1731.5,5.77051,0.0135301,8132.17,5716,4378.68,5517.8
"CM256",,500,100,0,0,0,524288,8192,"(96/64)",2,727282,7505.12,5.7676,0.049252,20565.2,11888.8,1553.04,3611.09
"CM256",,500,100,0,0,0,524288,8192,"(96/64)",4,726870,1837.55,5.7704,0.0142889,48159.4,21342.2,235.463,1081.02
"CM256",,500,100,0,0,0,524288,8192,"(96/64)",8,727129,1871.81,5.76835,0.0145902,105559,28788.5,44.4119,24.2409
"CM256",,500,100,0,0,0,524288,8192,"(96/64)",16,727579,8025.4,5.76531,0.0514174,212990,33919.1,20.2463,3.64222
"CM256",,500,100,0,0,0,524288,8192,"(96/64)",32,728130,1407.71,5.7604,0.0111281,418909,49847.7,10.1684,1.33925
"CM256",,500,100,0,0,0,524288,4096,"(144/128)",0,327080,1683.24,12.8238,0.063587,685.978,108.183,6150.5,250.388
"CM256",,500,100,0,0,0,524288,4096,"(144/128)",1,327466,7897.2,12.8133,0.205373,10703.5,3430.69,959.618,1781.36
"CM256",,500,100,0,0,0,524288,4096,"(144/128)",2,327156,1246.64,12.8207,0.0486708,25005.2,10040.2,280.125,751.184
"CM256",,500,100,0,0,0,524288,4096,"(144/128)",4,327130,1237.29,12.8217,0.0482546,53773.7,11389.5,84.6929,37.0342
"CM256",,500,100,0,0,0,524288,4096,"(144/128)",8,327386,1294.71,12.8117,0.0504054,117418,16635.5,36.6149,6.50718
"CM256",,500,100,0,0,0,524288,4096,"(144/128)",16,327491,1170.12,12.8075,0.0456382,240026,21099.1,17.6203,1.67611
"CM256",,500,100,0,0,0,524288,4096,"(160/128)",0,641595,1848.42,6.53736,0.0183664,686.214,14.7374,6115.03,130.057
"CM256",,500,100,0,0,0,524288,4096,"(160/128)",1,664661,7809.43,6.31113,0.059415,9734.89,4420.29,1467.22,2289.17
"CM256",,500,100,0,0,0,524288,4096,"(160/128)",2,641523,1261.11,6.53806,0.0128491,21593.2,8287.1,407.932,1038.61
"CM256",,500,100,0,0,0,524288,4096,"(160/128)",4,664508,2730.36,6.312,0.0243251,47459,12983.2,122.026,386.447
"CM256",,500,100,0,0,0,524288,4096,"(160/128)",8,661168,11561.2,6.34557,0.103513,105569,20604.7,41.678,10.5008
"CM256",,500,100,0,0,0,524288,4096,"(160/128)",16,665429,8076.85,6.3039,0.0608425,213585,28407.5,20.0183,2.91817
"CM256",,500,100,0,0,0,524288,4096,"(160/128)",32,666152,8377.83,6.29712,0.0644597,438535,37403.5,9.63832,0.875861
"CM256",,500,100,0,0,0,524288,4096,"(192/128)",0,1.46281e+06,10659.5,2.86744,0.0187935,709.368,11.9542,5914.39,98.5943
"CM256",,500,100,0,0,0,524288,4096,"(192/128)",1,1.46219e+06,8075.27,2.86859,0.0143117,9203.1,5765.28,2106.93,2644.09
"CM256",,500,100,0,0,0,524288,4096,"(192/128)",2,1.46253e+06,10619,2.86798,0.0187766,21143,11986.3,914.523,1892.96
"CM256",,500,100,0,0,0,524288,4096,"(192/128)",4,1.46253e+06,11179.1,2.868,0.0196296,46141.7,18062.2,162.615,540.622
"CM256",,500,100,0,0,0,524288,4096,"(192/128)",8,1.42823e+06,10968.9,2.93687,0.0201804,98349.4,27922.2,47.5482,21.3131
"CM256",,500,100,0,0,0,524288,4096,"(192/128)",16,1.4278e+06,1229.89,2.93761,0.00252794,208542,41398.4,21.069,5.23499
"CM256",,500,100,0,0,0,524288,4096,"(192/128)",32,1.46313e+06,8068.15,2.86675,0.0141852,429805,51224.8,9.90923,1.29167
"CM256",,500,100,0,0,0,524288,4096,"(192/128)",64,1.46413e+06,8014.88,2.86478,0.0141296,836421,69386.6,5.04942,0.423791
"CM256",,500,100,0,0,0,1048576,32768,"(36/32)",0,171074,1750.23,49.0401,0.49511,233.234,14.1224,36097,2166.63
"CM256",,500,100,0,0,0,1048576,32768,"(36/32)",1,173682,2543.09,48.3088,0.695331,33444.6,10728.8,3698.35,10871.3
"CM256",,500,100,0,0,0,1048576,32768,"(36/32)",2,173877,2360.22,48.2533,0.646469,71062.8,20259.2,1133.93,6021.59
"CM256",,500,100,0,0,0,1048576,32768,"(36/32)",4,175591,8792.03,47.8352,1.26835,149502,24717.3,58.1231,12.5766
"CM256",,500,100,0,0,0,1048576,32768,"(40/32)",0,356355,8280.46,23.5494,0.410914,230.55,11.4809,36476.5,1841.66
"CM256",,500,100,0,0,0,1048576,32768,"(40/32)",1,392863,3361.32,21.3541,0.182373,28356.1,15930.8,9264.97,16103.6
"CM256",,500,100,0,0,0,1048576,32768,"(40/32)",2,392894,3815.63,21.3528,0.205186,69338,25411.5,1235.6,5751.45
"CM256",,500,100,0,0,0,1048576,32768,"(40/32)",4,395394,8984.37,21.2236,0.346337,143528,38043.4,65.404,30.1073
"CM256",,500,100,0,0,0,1048576,32768,"(40/32)",8,394678,3940.72,21.2564,0.211674,292611,52811.4,29.804,6.5369
"CM256",,500,100,0,0,0,1048576,32768,"(48/32)",0,808631,9000.43,10.375,0.102261,245.596,8.56478,34199.1,1237.78
"CM256",,500,100,0,0,0,1048576,32768,"(48/32)",1,807824,6143,10.3848,0.0789628,27645.4,17630.1,10469.8,16055.1
"CM256",,500,100,0,0,0,1048576,32768,"(48/32)",2,807632,10253.8,10.3881,0.115132,56195.2,29681.5,3676.19,10277.9
"CM256",,500,100,0,0,0,1048576,32768,"(48/32)",4,805623,10572.5,10.4142,0.12095,118967,45539.3,505.401,3538.68
"CM256",,500,100,0,0,0,1048576,32768,"(48/32)",8,802201,11120.7,10.4589,0.135946,247858,66669.7,37.6418,17.1816
"CM256",,500,100,0,0,0,1048576,32768,"(48/32)",16,812856,9990.98,10.3213,0.114755,505504,83012.9,17.0941,3.13969
"CM256",,500,100,0,0,0,1048576,16384,"(72/64)",0,349293,3574.85,24.0184,0.232099,367.548,11.9831,22846.5,719.252
"CM256",,500,100,0,0,0,1048576,16384,"(72/64)",1,349818,2977.73,23.9816,0.200074,27484.7,8862.48,2356.57,6398.74
"CM256",,500,100,0,0,0,1048576,16384,"(72/64)",2,349056,2761.6,24.0338,0.189397,64996.6,15974,300.914,1786.3
"CM256",,500,100,0,0,0,1048576,16384,"(72/64)",4,342299,8292.25,24.5167,0.418764,125758,20283.7,68.9206,14.1255
"CM256",,500,100,0,0,0,1048576,16384,"(72/64)",8,350157,8887.92,23.9674,0.426844,252989,30434,33.7174,4.76222
"CM256",,500,100,0,0,0,1048576,16384,"(80/64)",0,768265,51937.2,10.939,0.29923,366.83,12.4793,22893.6,760.084
"CM256",,500,100,0,0,0,1048576,16384,"(80/64)",1,763943,2616.42,10.9808,0.0372287,22948.3,12418,5012.45,8628.69
"CM256",,500,100,0,0,0,1048576,16384,"(80/64)",2,763909,7898.37,10.9821,0.0945168,61704.4,25643.9,1199.28,4476.97
"CM256",,500,100,0,0,0,1048576,16384,"(80/64)",4,764095,2808.26,10.9786,0.0398185,132241,33721.3,108.54,844.433
"CM256",,500,100,0,0,0,1048576,16384,"(80/64)",8,765147,7606.83,10.9643,0.0915323,264879,45969.8,32.8546,7.1256
"CM256",,500,100,0,0,0,1048576,16384,"(80/64)",16,767107,7870.76,10.9363,0.0940891,530782,58587.4,16.0133,1.9251
"CM256",,500,100,0,0,0,1048576,16384,"(96/64)",0,1.55424e+06,11028.3,5.39749,0.0348496,371.022,11.5515,22631.4,706.32
"CM256",,500,100,0,0,0,1048576,16384,"(96/64)",1,1.55428e+06,10970.5,5.39733,0.0345577,20501.9,13382.8,6897,9986.12
"CM256",,500,100,0,0,0,1048576,16384,"(96/64)",2,1.55441e+06,11386.4,5.39692,0.0357579,46902.3,29349.1,3352.12,7613.55
"CM256",,500,100,0,0,0,1048576,16384,"(96/64)",4,1.55424e+06,8270.09,5.39736,0.0263556,107594,41321,415.059,2514.6
"CM256",,500,100,0,0,0,1048576,16384,"(96/64)",8,1.55522e+06,11495.8,5.39411,0.0360391,220467,57655.5,41.8652,17.7128
"CM256",,500,100,0,0,0,1048576,16384,"(96/64)",16,1.55634e+06,6578.69,5.39006,0.0213556,442812,72103.2,19.5218,3.69753
"CM256",,500,100,0,0,0,1048576,16384,"(96/64)",32,1.56046e+06,11524.3,5.37598,0.0359274,862504,97333.2,9.85926,1.20058
"CM256",,500,100,0,0,0,1048576,8192,"(144/128)",0,720465,2676.47,11.6435,0.0429705,748.98,146.138,11287,505.347
"CM256",,500,100,0,0,0,1048576,8192,"(144/128)",1,720692,3813.67,11.64,0.0593394,22979.5,8560.07,1762.93,3772.57
"CM256",,500,100,0,0,0,1048576,8192,"(144/128)",2,702834,8772.68,11.9369,0.120412,53671.3,15462.5,375.692,1512.17
"CM256",,500,100,0,0,0,1048576,8192,"(144/128)",4,720601,2324.04,11.6412,0.0376186,120523,23484.8,73.832,25.4919
"CM256",,500,100,0,0,0,1048576,8192,"(144/128)",8,721879,2174.31,11.6206,0.0350995,245803,30923.1,34.7601,5.12667
"CM256",,500,100,0,0,0,1048576,8192,"(144/128)",16,722785,2716.58,11.6061,0.0433319,496416,44125,17.04,1.60816
"CM256",,500,100,0,0,0,1048576,8192,"(160/128)",0,1.57336e+06,3903.54,5.33167,0.0130203,739.782,18.1536,11346.1,279.12
"CM256",,500,100,0,0,0,1048576,8192,"(160/128)",1,1.57371e+06,8475.82,5.33061,0.0261777,22622.3,11447.6,2670.22,4562.58
"CM256",,500,100,0,0,0,1048576,8192,"(160/128)",2,1.57435e+06,11488.6,5.32855,0.0353009,53069.2,22445.5,634.548,2221.59
"CM256",,500,100,0,0,0,1048576,8192,"(160/128)",4,1.57448e+06,8897.37,5.32801,0.027265,127662,34594.9,73.3974,33.0606
"CM256",,500,100,0,0,0,1048576,8192,"(160/128)",8,1.57485e+06,11461.1,5.32685,0.0351557,263943,43728.4,32.832,6.60711
"CM256",,500,100,0,0,0,1048576,8192,"(160/128)",16,1.57581e+06,11280.8,5.32361,0.0345927,525551,63971.4,16.2171,2.13467
"CM256",,500,100,0,0,0,1048576,8192,"(160/128)",32,1.57835e+06,11447.1,5.31504,0.0348802,1.03684e+06,86837.4,8.14959,0.71176
"CM256",,500,100,0,0,0,1048576,8192,"(192/128)",0,3.17474e+06,13356.3,2.64234,0.0105929,745.066,20.0263,11267.1,305.72
"CM256",,500,100,0,0,0,1048576,8192,"(192/128)",1,3.17485e+06,11280.6,2.64224,0.00894564,18892.2,13113.8,4112.32,5302.36
"CM256",,500,100,0,0,0,1048576,8192,"(192/128)",2,3.1753e+06,11924.8,2.64187,0.0094506,43138.8,25930,1705.87,3817.67
"CM256",,500,100,0,0,0,1048576,8192,"(192/128)",4,3.17495e+06,11941.2,2.64216,0.00944059,105291,39768.4,144.302,735.975
"CM256",,500,100,0,0,0,1048576,8192,"(192/128)",8,3.17582e+06,13470.5,2.64145,0.0106651,213023,57035.8,43.8554,21.8269
"CM256",,500,100,0,0,0,1048576,8192,"(192/128)",16,3.1769e+06,12050.7,2.64054,0.00952657,439490,77230.2,19.7819,4.23154
"CM256",,500,100,0,0,0,1048576,8192,"(192/128)",32,3.17973e+06,15869.4,2.63821,0.0125123,866650,100103,9.81791,1.21894
"CM256",,500,100,0,0,0,1048576,8192,"(192/128)",64,3.18244e+06,13920.8,2.63595,0.0109886,1.67624e+06,136508,5.03838,0.421478
"CM256",,500,100,0,0,0,2097152,65536,"(36/32)",0,411438,10930.1,40.8037,1.01286,234.706,12.2755,71676.7,3752.78
"CM256",,500,100,0,0,0,2097152,65536,"(36/32)",1,423684,8101.2,39.6129,0.761953,83143.4,34617.1,10401.6,24702.9
"CM256",,500,100,0,0,0,2097152,65536,"(36/32)",2,420954,8238.66,39.8705,0.782505,170197,40894.7,902.67,6742.67
"CM256",,500,100,0,0,0,2097152,65536,"(36/32)",4,421369,10641.4,39.8392,0.93078,332896,61546.1,52.9585,15.1242
"CM256",,500,100,0,0,0,2097152,65536,"(40/32)",0,856198,18073.4,19.6035,0.404831,242.944,17.1702,69398.4,4853.32
"CM256",,500,100,0,0,0,2097152,65536,"(40/32)",1,859257,18503.8,19.5341,0.412365,78036.8,38962.7,14553.2,28915.1
"CM256",,500,100,0,0,0,2097152,65536,"(40/32)",2,863199,18824.4,19.445,0.409943,157514,53513.4,3057,13493.3
"CM256",,500,100,0,0,0,2097152,65536,"(40/32)",4,861408,16385.1,19.4834,0.366223,305155,73547.7,295.652,3735.39
"CM256",,500,100,0,0,0,2097152,65536,"(40/32)",8,857970,17566,19.5627,0.399674,611009,99413.8,28.3389,5.63817
"CM256",,500,100,0,0,0,2097152,65536,"(48/32)",0,1.73542e+06,35470.4,9.67152,0.19623,248.484,12.9846,67704.1,3578.71
"CM256",,500,100,0,0,0,2097152,65536,"(48/32)",1,1.73743e+06,35935.2,9.66044,0.199264,63326.2,46348.6,24046.3,32720
"CM256",,500,100,0,0,0,2097152,65536,"(48/32)",2,1.73633e+06,34868.1,9.66629,0.19226,130138,63149.6,7568.51,21496.3
"CM256",,500,100,0,0,0,2097152,65536,"(48/32)",4,1.73897e+06,33920.3,9.65141,0.186857,253081,91838.8,1094.94,7559.93
"CM256",,500,100,0,0,0,2097152,65536,"(48/32)",8,1.73511e+06,37368.5,9.67366,0.205933,522077,128088,34.7375,11.8903
"CM256",,500,100,0,0,0,2097152,65536,"(48/32)",16,1.73937e+06,36861.6,9.64991,0.204843,1.02043e+06,184119,17.0408,3.47078
"CM256",,500,100,0,0,0,2097152,32768,"(72/64)",0,861272,17609.8,19.4874,0.38611,385.296,17.564,43634.5,2000.08
"CM256",,500,100,0,0,0,2097152,32768,"(72/64)",1,859417,17116.6,19.5293,0.388411,87039.6,29269.9,4508.72,12903.1
"CM256",,500,100,0,0,0,2097152,32768,"(72/64)",2,858872,15612.4,19.5405,0.355763,172641,38319,252.248,2347.46
"CM256",,500,100,0,0,0,2097152,32768,"(72/64)",4,862353,16774.7,19.4624,0.370975,340768,55577.3,50.9302,10.7013
"CM256",,500,100,0,0,0,2097152,32768,"(72/64)",8,893691,15580.8,18.7787,0.328181,710122,87908.9,24.056,3.54797
"CM256",,500,100,0,0,0,2097152,32768,"(80/64)",0,1.78394e+06,34396.3,9.40807,0.180021,395.608,13.6673,42458.8,1455.92
"CM256",,500,100,0,0,0,2097152,32768,"(80/64)",1,1.80656e+06,36880.4,9.29066,0.189014,79508.8,37873.6,7750.82,15885.6
"CM256",,500,100,0,0,0,2097152,32768,"(80/64)",2,1.77694e+06,34887.5,9.44521,0.18385,158735,53564.3,1554.89,7276.95
"CM256",,500,100,0,0,0,2097152,32768,"(80/64)",4,1.79704e+06,33964.1,9.33932,0.175103,319923,76185.4,56.9581,21.1877
"CM256",,500,100,0,0,0,2097152,32768,"(80/64)",8,1.8006e+06,32373.1,9.32057,0.167308,637571,113912,27.3945,6.44995
"CM256",,500,100,0,0,0,2097152,32768,"(80/64)",16,1.8052e+06,35496.3,9.29743,0.182389,1.24859e+06,153533,13.6563,1.82008
"CM256",,500,100,0,0,0,2097152,32768,"(96/64)",0,3.44935e+06,67513.1,4.86575,0.0957342,423.764,131.673,40125.1,2128.21
"CM256",,500,100,0,0,0,2097152,32768,"(96/64)",1,3.46885e+06,69859.1,4.83849,0.0971428,67516,44423.9,12999.1,19499.1
"CM256",,500,100,0,0,0,2097152,32768,"(96/64)",2,3.47186e+06,72713,4.83445,0.100958,128758,65843.2,4732.9,12741
"CM256",,500,100,0,0,0,2097152,32768,"(96/64)",4,3.47928e+06,68994.5,4.82393,0.0956132,265211,89421.5,739.535,4946.38
"CM256",,500,100,0,0,0,2097152,32768,"(96/64)",8,3.46917e+06,70852.8,4.8381,0.0987422,517150,131425,35.456,13.5646
"CM256",,500,100,0,0,0,2097152,32768,"(96/64)",16,3.49365e+06,68456.9,4.80406,0.0946567,1.02193e+06,172180,16.9271,3.11813
"CM256",,500,100,0,0,0,2097152,32768,"(96/64)",32,3.4853e+06,66202,4.81544,0.0912384,2.02361e+06,272894,8.44836,1.19457
"CM256",,500,100,0,0,0,2097152,16384,"(144/128)",0,1.69054e+06,20033.9,9.92555,0.116961,758.302,18.9445,22138.5,552.22
"CM256",,500,100,0,0,0,2097152,16384,"(144/128)",1,1.69036e+06,21645.3,9.92681,0.125237,76825.5,27057.5,2701.52,7070.61
"CM256",,500,100,0,0,0,2097152,16384,"(144/128)",2,1.68988e+06,22703.8,9.92982,0.130563,161535,41881.4,339.397,2261.57
"CM256",,500,100,0,0,0,2097152,16384,"(144/128)",4,1.68743e+06,20045.4,9.94384,0.118092,316470,56123.4,55.6073,16.293
"CM256",,500,100,0,0,0,2097152,16384,"(144/128)",8,1.68655e+06,18945.2,9.94891,0.11177,613899,74324.6,27.7906,3.88269
"CM256",,500,100,0,0,0,2097152,16384,"(144/128)",16,1.68694e+06,24628,9.94742,0.140216,1.20956e+06,103836,13.9821,1.31731
"CM256",,500,100,0,0,0,2097152,16384,"(160/128)",0,3.40299e+06,42409.4,4.9309,0.0614081,755.414,19.2342,22223.7,568.645
"CM256",,500,100,0,0,0,2097152,16384,"(160/128)",1,3.40444e+06,40201.9,4.92872,0.05805,67159.9,35722.1,5167.92,9270.11
"CM256",,500,100,0,0,0,2097152,16384,"(160/128)",2,3.40598e+06,41270.9,4.92654,0.0597598,143359,56583.1,1470.08,5336.56
"CM256",,500,100,0,0,0,2097152,16384,"(160/128)",4,3.39381e+06,42115.7,4.94423,0.0609177,284126,69799.8,109.385,995.23
"CM256",,500,100,0,0,0,2097152,16384,"(160/128)",8,3.39433e+06,44692.2,4.94358,0.0650927,560620,86819.4,30.7555,5.51518
"CM256",,500,100,0,0,0,2097152,16384,"(160/128)",16,3.40386e+06,42099.1,4.92963,0.060684,1.10258e+06,127186,15.4345,1.92117
"CM256",,500,100,0,0,0,2097152,16384,"(160/128)",32,3.39119e+06,42180.3,4.94806,0.0615455,2.10201e+06,178605,8.04173,0.715436
"CM256",,500,100,0,0,0,2097152,16384,"(192/128)",0,6.6918e+06,78261.2,2.50747,0.0293342,759.632,22.2385,22105.1,653.483
"CM256",,500,100,0,0,0,2097152,16384,"(192/128)",1,6.68852e+06,80392.8,2.50872,0.0301426,57405.4,40360.2,7811.26,10723.9
"CM256",,500,100,0,0,0,2097152,16384,"(192/128)",2,6.66832e+06,88013.8,2.5164,0.0332573,122755,60676.5,2358.42,6736.71
"CM256",,500,100,0,0,0,2097152,16384,"(192/128)",4,6.69276e+06,77757.4,2.50711,0.0291345,243625,78914.4,306.487,2274.77
"CM256",,500,100,0,0,0,2097152,16384,"(192/128)",8,6.67408e+06,81533.4,2.51416,0.0307598,469626,109571,38.765,16.2963
"CM256",,500,100,0,0,0,2097152,16384,"(192/128)",16,6.68882e+06,80558.5,2.50861,0.0302469,902726,153826,19.1949,3.72468
"CM256",,500,100,0,0,0,2097152,16384,"(192/128)",32,6.69258e+06,79689,2.50719,0.0298868,1.75586e+06,204697,9.69033,1.1769
"CM256",,500,100,0,0,0,2097152,16384,"(192/128)",64,6.69298e+06,80145.4,2.50705,0.0300351,3.42762e+06,309922,4.93523,0.452697
"ISA-L",,500,100,0,0,0,131072,4096,"(36/32)",0,12709,288.861,82.5405,1.49369,60.872,2.61482,17251.3,607.055
"ISA-L",,500,100,0,0,0,131072,4096,"(36/32)",1,12716.6,291.829,82.4936,1.58944,63383.9,1376.42,16.551,0.355766
"ISA-L",,500,100,0,0,0,131072,4096,"(36/32)",2,13028.3,6812.84,82.3008,3.81531,68283.9,2757.81,15.374,0.459452
"ISA-L",,500,100,0,0,0,131072,4096,"(36/32)",4,12682.9,6.56447,82.6766,0.0427709,78777.3,2188.88,13.3208,0.367053
"ISA-L",,500,100,0,0,0,131072,4096,"(40/32)",0,25466,440.195,41.1866,0.644598,66.86,5.06119,15750.4,929.632
"ISA-L",,500,100,0,0,0,131072,4096,"(40/32)",1,25515.6,376.368,41.1035,0.548222,63683.8,1344,16.4725,0.338979
"ISA-L",,500,100,0,0,0,131072,4096,"(40/32)",2,25653.3,3136.93,41.0478,1.48291,68933,1799.85,15.2218,0.393993
"ISA-L",,500,100,0,0,0,131072,4096,"(40/32)",4,25523.2,408.266,41.0927,0.596529,79879.6,2656.83,13.1413,0.433228
"ISA-L",,500,100,0,0,0,131072,4096,"(40/32)",8,25490.5,362.063,41.1436,0.532823,99851.3,3989.16,10.5174,0.404194
"ISA-L",,500,100,0,0,0,131072,4096,"(48/32)",0,50752.2,722.605,20.6645,0.268795,98.378,2.66784,10667.1,315.975
"ISA-L",,500,100,0,0,0,131072,4096,"(48/32)",1,50788.1,563.326,20.6485,0.219427,63885.8,1300.47,16.42,0.332395
"ISA-L",,500,100,0,0,0,131072,4096,"(48/32)",2,50778.7,555.769,20.6523,0.216182,69351.8,1707.73,15.1288,0.371401
"ISA-L",,500,100,0,0,0,131072,4096,"(48/32)",4,50782,625.702,20.6516,0.242527,81046.3,2369.66,12.949,0.379021
"ISA-L",,500,100,0,0,0,131072,4096,"(48/32)",8,50788.6,550.407,20.6482,0.213441,103065,3343.75,10.1846,0.328706
"ISA-L",,500,100,0,0,0,131072,4096,"(48/32)",16,51118,7931.5,20.6262,0.750878,145648,4844.03,7.20734,0.240506
"ISA-L",,500,100,0,0,0,131072,2048,"(72/64)",0,25513.8,428.032,41.1089,0.628752,121.514,4.46382,8640.9,319.508
"ISA-L",,500,100,0,0,0,131072,2048,"(72/64)",1,25581.6,380.682,40.9978,0.558605,435117,3598.59,2.41003,0.0199321
"ISA-L",,500,100,0,0,0,131072,2048,"(72/64)",2,25574,410.449,41.0112,0.602976,445167,8920.87,2.35621,0.037582
"ISA-L",,500,100,0,0,0,131072,2048,"(72/64)",4,25621.8,448.424,40.9366,0.657363,463468,6133.29,2.26285,0.0295687
"ISA-L",,500,100,0,0,0,131072,2048,"(72/64)",8,25574.3,450.881,41.0128,0.655869,497906,8895.52,2.10664,0.0372085
"ISA-L",,500,100,0,0,0,131072,2048,"(80/64)",0,50705.8,698.595,20.6832,0.261426,136.854,1.8263,7663.27,94.9884
"ISA-L",,500,100,0,0,0,131072,2048,"(80/64)",1,50719.7,537.588,20.6762,0.209736,435879,4216.15,2.40588,0.0225776
"ISA-L",,500,100,0,0,0,131072,2048,"(80/64)",2,50731,681.152,20.6727,0.251007,446590,9882.65,2.34885,0.0405492
"ISA-L",,500,100,0,0,0,131072,2048,"(80/64)",4,50720.1,602.936,20.6765,0.234518,466651,11543.5,2.24814,0.0456892
"ISA-L",,500,100,0,0,0,131072,2048,"(80/64)",8,50744.3,603.03,20.6667,0.234289,503903,10272.2,2.08177,0.0421569
"ISA-L",,500,100,0,0,0,131072,2048,"(80/64)",16,50661.2,477.075,20.6995,0.185755,575635,12961.1,1.82251,0.0406945
"ISA-L",,500,100,0,0,0,131072,2048,"(96/64)",0,101494,810.016,10.3321,0.0807632,158.402,3.63742,6622.78,136.019
"ISA-L",,500,100,0,0,0,131072,2048,"(96/64)",1,101535,859.555,10.328,0.0848555,437086,9059.75,2.39978,0.0372698
"ISA-L",,500,100,0,0,0,131072,2048,"(96/64)",2,101530,896.426,10.3285,0.0879095,447879,8910.21,2.34195,0.0382387
"ISA-L",,500,100,0,0,0,131072,2048,"(96/64)",4,101765,6400.73,10.3212,0.278549,471287,7816.17,2.22553,0.0367822
"ISA-L",,500,100,0,0,0,131072,2048,"(96/64)",8,101477,728.829,10.3337,0.0726997,513055,10903.5,2.04471,0.0432756
"ISA-L",,500,100,0,0,0,131072,2048,"(96/64)",16,101506,731.169,10.3307,0.07291,593209,15678.8,1.76886,0.0467692
"ISA-L",,500,100,0,0,0,131072,2048,"(96/64)",32,101536,892.961,10.3279,0.0880925,756507,27653.6,1.38788,0.0496439
"ISA-L",,500,100,0,0,0,131072,1024,"(144/128)",0,50869.2,761.674,20.6173,0.274729,227.186,2.01483,4615.82,37.1579
"ISA-L",,500,100,0,0,0,131072,1024,"(144/128)",1,50942,650.281,20.5869,0.252006,3.08954e+06,33529.4,0.339434,0.00363631
"ISA-L",,500,100,0,0,0,131072,1024,"(144/128)",2,50759.6,231.182,20.6581,0.0896321,3.12122e+06,31897.9,0.335985,0.00340078
"ISA-L",,500,100,0,0,0,131072,1024,"(144/128)",4,50865.2,689.456,20.6182,0.254833,3.15798e+06,38568.8,0.332089,0.00401128
