name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,num_cpu_threads,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev,time_ns_min,time_ns_max
"CM256 (MDS)/iterations:1",,10,134217728,16384,"FEC(8,4)",0,1,0,0,0,3.81446e+07,98976,3.80064e+07,3.83149e+07
"Xorec/iterations:1",,10,134217728,16384,"FEC(16,4)",0,1,0,0,0,1.98215e+07,46554.1,1.97386e+07,1.99092e+07
"Leopard (MDS)/iterations:1",,10,134217728,16384,"FEC(16,4)",0,1,0,0,0,3.61687e+07,134091,3.59974e+07,3.64035e+07
"ISA-L (MDS)/iterations:1",,10,134217728,16384,"FEC(16,4)",0,1,0,0,0,2.98217e+07,1.6988e+06,2.86744e+07,3.38025e+07
"CM256 (MDS)/iterations:1",,10,134217728,16384,"FEC(16,4)",0,1,0,0,0,2.64453e+07,185365,2.62584e+07,2.68135e+07
"Xorec/iterations:1",,10,134217728,16384,"FEC(16,8)",0,1,0,0,0,3.33253e+07,185676,3.30048e+07,3.35609e+07
"Leopard (MDS)/iterations:1",,10,134217728,16384,"FEC(16,8)",0,1,0,0,0,6.58077e+07,1.12901e+06,6.47012e+07,6.72969e+07
"ISA-L (MDS)/iterations:1",,10,134217728,16384,"FEC(16,8)",0,1,0,0,0,5.23949e+07,988072,5.16164e+07,5.50418e+07
"CM256 (MDS)/iterations:1",,10,134217728,16384,"FEC(16,8)",0,1,0,0,0,4.81815e+07,85426.5,4.80385e+07,4.83501e+07
"Xorec/iterations:1",,10,134217728,16384,"FEC(32,4)",0,1,0,0,0,7.46996e+06,292120,7.27688e+06,8.08322e+06
"Leopard (MDS)/iterations:1",,10,134217728,16384,"FEC(32,4)",0,1,0,0,0,2.24008e+07,65249.7,2.23344e+07,2.25425e+07
"ISA-L (MDS)/iterations:1",,10,134217728,16384,"FEC(32,4)",0,1,0,0,0,2.28506e+07,1.76883e+06,1.79198e+07,2.4006e+07
"CM256 (MDS)/iterations:1",,10,134217728,16384,"FEC(32,4)",0,1,0,0,0,1.54041e+07,2.41337e+06,1.38116e+07,2.17135e+07
"Xorec/iterations:1",,10,134217728,16384,"FEC(32,8)",0,1,0,0,0,2.00988e+07,374067,1.9752e+07,2.09639e+07
"Leopard (MDS)/iterations:1",,10,134217728,16384,"FEC(32,8)",0,1,0,0,0,3.85122e+07,312956,3.80713e+07,3.91421e+07
"ISA-L (MDS)/iterations:1",,10,134217728,16384,"FEC(32,8)",0,1,0,0,0,3.94722e+07,662896,3.91412e+07,4.13268e+07
"CM256 (MDS)/iterations:1",,10,134217728,16384,"FEC(32,8)",0,1,0,0,0,3.69687e+07,56689.8,3.6891e+07,3.70725e+07
"Xorec/iterations:1",,10,134217728,16384,"FEC(32,8)",0,2,0,0,0,1.19585e+07,72183.5,1.18341e+07,1.20429e+07
"Leopard (MDS)/iterations:1",,10,134217728,16384,"FEC(32,8)",0,2,0,0,0,2.12355e+07,104670,2.10505e+07,2.1392e+07
"ISA-L (MDS)/iterations:1",,10,134217728,16384,"FEC(32,8)",0,2,0,0,0,2.21498e+07,384017,2.19255e+07,2.31532e+07
"CM256 (MDS)/iterations:1",,10,134217728,16384,"FEC(32,8)",0,2,0,0,0,1.98632e+07,61296.9,1.97631e+07,1.99556e+07
"Xorec/iterations:1",,10,134217728,32768,"FEC(2,1)",0,1,0,0,0,3.29666e+07,357701,3.25083e+07,3.35113e+07
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(2,1)",0,1,0,0,0,3.29007e+07,160461,3.27135e+07,3.32044e+07
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(2,1)",0,1,0,0,0,3.1434e+07,111577,3.13243e+07,3.16452e+07
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(2,1)",0,1,0,0,0,2.98037e+07,93456.9,2.96661e+07,2.99239e+07
"Xorec/iterations:1",,10,134217728,32768,"FEC(4,2)",0,1,0,0,0,3.28034e+07,131483,3.26563e+07,3.30714e+07
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(4,2)",0,1,0,0,0,6.15978e+07,895454,6.06985e+07,6.25619e+07
