name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,num_cpu_threads,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev,time_ns_min,time_ns_max
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(16,4)",0,1,0,0,0,1.06216e+07,76278.8,1.05109e+07,1.07707e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(16,4)",0,1,0,0,0,2.08148e+07,109815,2.069e+07,2.10216e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(16,8)",0,1,0,0,0,2.11139e+07,408099,2.07374e+07,2.19693e+07
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(16,8)",0,1,0,0,0,4.79948e+07,512774,4.75076e+07,4.92677e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(16,8)",0,1,0,0,0,2.18469e+07,277924,2.15879e+07,2.24222e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(16,8)",0,1,0,0,0,4.05046e+07,146442,4.032e+07,4.07486e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(32,4)",0,1,0,0,0,5.19104e+06,150713,5.07697e+06,5.47948e+06
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(32,4)",0,1,0,0,0,1.61508e+07,123724,1.60183e+07,1.6428e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(32,4)",0,1,0,0,0,7.54322e+06,807229,5.25232e+06,7.88794e+06
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(32,4)",0,1,0,0,0,1.66724e+07,1.00281e+06,1.62525e+07,1.95223e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(32,8)",0,1,0,0,0,1.26379e+07,158816,1.24815e+07,1.29878e+07
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,1,0,0,0,2.72035e+07,190081,2.6982e+07,2.7664e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,1,0,0,0,1.53273e+07,61722.8,1.52574e+07,1.54655e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,1,0,0,0,3.85282e+07,71054.9,3.84594e+07,3.86976e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(32,8)",0,2,0,0,0,7.31688e+06,183418,7.10704e+06,7.65408e+06
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,2,0,0,0,1.51543e+07,163785,1.49868e+07,1.55508e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,2,0,0,0,8.58845e+06,84646.2,8.46869e+06,8.72512e+06
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,2,0,0,0,2.0961e+07,56384.9,2.08695e+07,2.10244e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(2,1)",0,1,0,0,0,2.05098e+07,113391,2.04202e+07,2.08102e+07
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(2,1)",0,1,0,0,0,2.06031e+07,112855,2.04973e+07,2.08699e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(2,1)",0,1,0,0,0,1.73544e+07,39618.8,1.72934e+07,1.74146e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(2,1)",0,1,0,0,0,1.62646e+07,53691.9,1.62178e+07,1.64008e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(4,2)",0,1,0,0,0,2.05358e+07,126449,2.04162e+07,2.08086e+07
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(4,2)",0,1,0,0,0,4.32467e+07,523368,4.28118e+07,4.42691e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(4,2)",0,1,0,0,0,1.74998e+07,347686,1.72125e+07,1.83079e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(4,2)",0,1,0,0,0,2.04508e+07,33007.8,2.04088e+07,2.05052e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(8,4)",0,1,0,0,0,2.07603e+07,44957.7,2.07006e+07,2.08397e+07
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(8,4)",0,1,0,0,0,4.46436e+07,335276,4.4209e+07,4.50919e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(8,4)",0,1,0,0,0,1.77442e+07,333844,1.75108e+07,1.85397e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(8,4)",0,1,0,0,0,2.75534e+07,97708.9,2.74196e+07,2.76893e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(16,4)",0,1,0,0,0,1.26632e+07,117721,1.25635e+07,1.29187e+07
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(16,4)",0,1,0,0,0,2.46067e+07,68930.1,2.45246e+07,2.47614e+07
