name,err_msg,iterations,warmup_iterations,gpu_computation,gpu_blocks,threads_per_block,data_size_B,block_size_B,EC,lost_blocks,encode_time_ns,encode_time_ns_stddev,encode_throughput_Gbps,encode_throughput_Gbps_stddev,decode_time_ns,decode_time_ns_stddev,decode_throughput_Gbps,decode_throughput_Gbps_stddev
"Xorec (GPU Computation)",,500,500,1,32,256,262144,2048,"(144/128)",4,12534,786.014,167.767,7.49837,23478.2,2595.91,90.5848,11.5371
"Xorec (GPU Computation)",,500,500,1,32,512,262144,2048,"(144/128)",4,11709.6,558.69,179.443,7.30624,23752.6,2457.55,89.4532,11.5891
"Xorec (GPU Computation)",,500,500,1,64,32,262144,2048,"(144/128)",4,17968.6,515.427,116.798,3.02823,27689.8,2400.98,76.3771,7.45716
"Xorec (GPU Computation)",,500,500,1,64,64,262144,2048,"(144/128)",4,14283.3,438.718,146.949,4.05199,24514.8,2207.87,86.3618,9.20115
"Xorec (GPU Computation)",,500,500,1,64,128,262144,2048,"(144/128)",4,12363.6,531.873,169.891,6.28481,23526.2,2498.13,90.2818,10.8656
"Xorec (GPU Computation)",,500,500,1,64,256,262144,2048,"(144/128)",4,11636.2,498.829,180.513,6.73065,23667.7,2880.64,90.1376,12.7824
"Xorec (GPU Computation)",,500,500,1,64,512,262144,2048,"(144/128)",4,11298.8,509.515,185.934,7.299,23637.4,2596.75,89.9826,11.799
"Xorec (GPU Computation)",,500,500,1,128,32,262144,2048,"(144/128)",4,14273.2,484.616,147.079,4.42515,23975.8,2820.42,88.9498,13.1467
"Xorec (GPU Computation)",,500,500,1,128,64,262144,2048,"(144/128)",4,12565.6,480.646,167.117,5.80489,24089.4,2239.51,87.8966,9.13254
"Xorec (GPU Computation)",,500,500,1,128,128,262144,2048,"(144/128)",4,11660.2,445.9,180.09,6.18329,23320.4,2919.14,91.9337,17.442
"Xorec (GPU Computation)",,500,500,1,128,256,262144,2048,"(144/128)",4,11281.6,447.499,186.158,6.76613,23710.5,2423.75,89.4636,10.0565
"Xorec (GPU Computation)",,500,500,1,128,512,262144,2048,"(144/128)",4,11312.6,469.757,185.664,6.8486,23236.8,2981.09,92.0721,14.5175
"Xorec (GPU Computation)",,500,500,1,256,32,262144,2048,"(144/128)",4,12659,535.265,165.914,5.95857,24008.1,6678.89,89.5302,12.401
"Xorec (GPU Computation)",,500,500,1,256,64,262144,2048,"(144/128)",4,11619.1,523.48,180.8,6.91342,23855.9,2527.88,89.0382,10.8162
"Xorec (GPU Computation)",,500,500,1,256,128,262144,2048,"(144/128)",4,11353.4,581.282,185.128,8.11392,23392.4,2921.82,91.3706,14.2668
"Xorec (GPU Computation)",,500,500,1,256,256,262144,2048,"(144/128)",4,11307.2,456.213,185.746,6.87029,23273.8,2850.37,91.7004,13.2726
"Xorec (GPU Computation)",,500,500,1,256,512,262144,2048,"(144/128)",4,11355,615.082,185.139,8.39604,23569.2,2672.13,90.3637,12.6236
"Xorec (GPU Computation)",,500,500,1,8,32,262144,2048,"(144/128)",8,69036.8,845.627,30.3814,0.332032,91646.7,2989.98,22.908,0.769222
"Xorec (GPU Computation)",,500,500,1,8,64,262144,2048,"(144/128)",8,40191.4,6649.22,52.5009,2.06443,62522.1,2970.03,33.621,1.65951
"Xorec (GPU Computation)",,500,500,1,8,128,262144,2048,"(144/128)",8,25283.4,583.944,82.9834,1.64195,47457,2696.65,44.3353,2.55778
"Xorec (GPU Computation)",,500,500,1,8,256,262144,2048,"(144/128)",8,18431.4,847.505,113.952,3.80058,40773,3542.47,51.8642,5.01468
"Xorec (GPU Computation)",,500,500,1,8,512,262144,2048,"(144/128)",8,15044.9,450.786,139.508,3.86782,38057.7,3843.81,55.7028,5.97963
"Xorec (GPU Computation)",,500,500,1,16,32,262144,2048,"(144/128)",8,39805.2,1281.81,52.7232,1.19225,61826.2,3376.04,34.0266,1.95906
"Xorec (GPU Computation)",,500,500,1,16,64,262144,2048,"(144/128)",8,25258.5,426.066,83.0498,1.32541,47320.3,3320.57,44.5504,3.3337
"Xorec (GPU Computation)",,500,500,1,16,128,262144,2048,"(144/128)",8,17953.7,454.483,116.878,2.73852,40178.4,3208.49,52.5595,4.59502
"Xorec (GPU Computation)",,500,500,1,16,256,262144,2048,"(144/128)",8,14449.9,443.105,145.258,4.0857,38468.6,3779.32,55.0807,5.82313
"Xorec (GPU Computation)",,500,500,1,16,512,262144,2048,"(144/128)",8,12923.4,497.826,162.487,5.5342,38733.5,3668.56,54.6677,5.60693
"Xorec (GPU Computation)",,500,500,1,32,32,262144,2048,"(144/128)",8,25113.5,412.491,83.5285,1.31624,47687.2,3253.2,44.1962,3.24226
"Xorec (GPU Computation)",,500,500,1,32,64,262144,2048,"(144/128)",8,17992.4,786.818,116.716,3.72829,40444.8,3184.48,52.2157,4.69616
"Xorec (GPU Computation)",,500,500,1,32,128,262144,2048,"(144/128)",8,14283.5,442.911,146.947,4.03835,38730.1,3788.89,54.6954,5.67937
"Xorec (GPU Computation)",,500,500,1,32,256,262144,2048,"(144/128)",8,12575.9,577.91,167.062,6.62757,38284.7,3873.16,55.4283,6.65465
"Xorec (GPU Computation)",,500,500,1,32,512,262144,2048,"(144/128)",8,11734.2,469.788,178.972,6.28441,38286.3,4169.59,55.5288,7.14886
"Xorec (GPU Computation)",,500,500,1,64,32,262144,2048,"(144/128)",8,17939.9,520.863,116.985,3.00398,39637.5,3729.07,53.4082,5.35767
"Xorec (GPU Computation)",,500,500,1,64,64,262144,2048,"(144/128)",8,14407,612.422,145.776,5.05475,38833.3,3848.72,54.5734,5.81427
"Xorec (GPU Computation)",,500,500,1,64,128,262144,2048,"(144/128)",8,12393.8,477.884,169.43,5.76504,38007.2,4256.45,55.976,7.2413
"Xorec (GPU Computation)",,500,500,1,64,256,262144,2048,"(144/128)",8,11763.4,1725.28,179.396,8.90388,38988.1,4295.95,54.5483,7.01352
"Xorec (GPU Computation)",,500,500,1,64,512,262144,2048,"(144/128)",8,11389.1,977.844,184.861,9.12989,38595.7,3684.86,54.8584,5.52761
"Xorec (GPU Computation)",,500,500,1,128,32,262144,2048,"(144/128)",8,14294.7,439.566,146.834,4.10611,37658.2,3978.5,56.3498,6.31307
"Xorec (GPU Computation)",,500,500,1,128,64,262144,2048,"(144/128)",8,12591.8,432.133,166.731,5.31532,38427,3776.23,55.1661,6.10545
"Xorec (GPU Computation)",,500,500,1,128,128,262144,2048,"(144/128)",8,11710.4,489.564,179.355,6.52579,37806.3,4039.34,56.1497,6.41504
"Xorec (GPU Computation)",,500,500,1,128,256,262144,2048,"(144/128)",8,11383.8,658.273,184.709,8.54283,38376.9,4073.46,55.4071,7.4351
"Xorec (GPU Computation)",,500,500,1,128,512,262144,2048,"(144/128)",8,11347.5,541.984,185.176,7.67977,38269.6,3788.05,55.3753,5.87184
"Xorec (GPU Computation)",,500,500,1,256,32,262144,2048,"(144/128)",8,12661.7,517.283,165.864,5.79986,38318.4,3659.4,55.2414,5.43873
"Xorec (GPU Computation)",,500,500,1,256,64,262144,2048,"(144/128)",8,11769.4,534.767,178.49,6.76679,38338.3,4126.89,55.416,6.73794
"Xorec (GPU Computation)",,500,500,1,256,128,262144,2048,"(144/128)",8,11369.4,552.007,184.822,7.61345,38606.8,3686.79,54.8515,5.61162
"Xorec (GPU Computation)",,500,500,1,256,256,262144,2048,"(144/128)",8,11382.7,518.256,184.57,7.30866,38631.3,3738.71,54.8138,5.52614
"Xorec (GPU Computation)",,500,500,1,256,512,262144,2048,"(144/128)",8,11437.8,939.954,184.068,9.36215,38549.7,4417.06,55.0633,6.16469
"Xorec (GPU Computation)",,500,500,1,8,32,262144,2048,"(144/128)",16,69039.7,534.272,30.3778,0.228584,115796,4492.4,18.1383,0.713317
"Xorec (GPU Computation)",,500,500,1,8,64,262144,2048,"(144/128)",16,39863.7,423.149,52.6138,0.539821,86726.9,4611.68,24.2517,1.33438
"Xorec (GPU Computation)",,500,500,1,8,128,262144,2048,"(144/128)",16,25524.4,6044.17,82.9244,3.42247,72477.6,4814.2,29.0602,1.91198
"Xorec (GPU Computation)",,500,500,1,8,256,262144,2048,"(144/128)",16,18354.8,387.556,114.305,2.30737,67945.2,5120.34,31.0559,2.55749
"Xorec (GPU Computation)",,500,500,1,8,512,262144,2048,"(144/128)",16,15046.1,510.25,139.525,4.2518,68101.2,5355.7,30.9954,2.57124
"Xorec (GPU Computation)",,500,500,1,16,32,262144,2048,"(144/128)",16,39833.5,647.539,52.661,0.808338,86617.7,4615.85,24.2833,1.35382
"Xorec (GPU Computation)",,500,500,1,16,64,262144,2048,"(144/128)",16,25289.6,508.544,82.9562,1.52787,72746.7,4280.62,28.9334,1.80045
"Xorec (GPU Computation)",,500,500,1,16,128,262144,2048,"(144/128)",16,17966.5,358.9,116.77,2.22768,67666,5455.62,31.2081,2.69747
"Xorec (GPU Computation)",,500,500,1,16,256,262144,2048,"(144/128)",16,14443.1,420.684,145.314,3.8917,69003.8,4322.06,30.5109,1.91581
"Xorec (GPU Computation)",,500,500,1,16,512,262144,2048,"(144/128)",16,12957.5,1173.66,162.522,8.01646,68324.1,8661.09,31.0097,2.94699
"Xorec (GPU Computation)",,500,500,1,32,32,262144,2048,"(144/128)",16,25122.3,441.509,83.5022,1.38767,72551.4,4393.71,29.0133,1.78469
"Xorec (GPU Computation)",,500,500,1,32,64,262144,2048,"(144/128)",16,17978.3,428.205,116.71,2.57856,67298.7,5850.53,31.4051,2.84253
"Xorec (GPU Computation)",,500,500,1,32,128,262144,2048,"(144/128)",16,14331.9,454.259,146.458,4.14643,68331,5763.44,30.9283,2.85347
"Xorec (GPU Computation)",,500,500,1,32,256,262144,2048,"(144/128)",16,12471.2,462.332,168.365,5.56449,68158.9,6274.64,31.0249,2.86154
"Xorec (GPU Computation)",,500,500,1,32,512,262144,2048,"(144/128)",16,11752.6,597.497,178.82,7.51061,67587.3,5477.71,31.2469,2.71385
"Xorec (GPU Computation)",,500,500,1,64,32,262144,2048,"(144/128)",16,17920,435.359,117.09,2.55528,67781.2,5381.14,31.1509,2.69191
"Xorec (GPU Computation)",,500,500,1,64,64,262144,2048,"(144/128)",16,14364.5,504.344,146.155,4.57403,67700.8,5017.89,31.1554,2.43217
"Xorec (GPU Computation)",,500,500,1,64,128,262144,2048,"(144/128)",16,12472.1,896.014,168.658,7.56116,68401.5,5957.87,30.8781,2.60131
"Xorec (GPU Computation)",,500,500,1,64,256,262144,2048,"(144/128)",16,11651.4,476.6,180.249,6.36385,69060.4,5106.31,30.5395,2.35307
"Xorec (GPU Computation)",,500,500,1,64,512,262144,2048,"(144/128)",16,11362.4,545.732,184.926,7.5037,68360.8,5340.03,30.8741,2.53775
"Xorec (GPU Computation)",,500,500,1,128,32,262144,2048,"(144/128)",16,14246.4,466.027,147.346,4.31112,68132.8,8436.72,31.0769,2.79224
"Xorec (GPU Computation)",,500,500,1,128,64,262144,2048,"(144/128)",16,12593.9,563.007,166.81,6.49633,68167,5527.23,30.9846,2.73655
"Xorec (GPU Computation)",,500,500,1,128,128,262144,2048,"(144/128)",16,11715.1,484.959,179.28,6.51635,67919.6,5403.77,31.084,2.62507
"Xorec (GPU Computation)",,500,500,1,128,256,262144,2048,"(144/128)",16,11358.4,476.339,184.919,6.82739,68026.4,5661.11,31.0577,2.78335
"Xorec (GPU Computation)",,500,500,1,128,512,262144,2048,"(144/128)",16,11372.5,511.5,184.728,7.20928,68522.4,6976.28,30.86,2.69548
"Xorec (GPU Computation)",,500,500,1,256,32,262144,2048,"(144/128)",16,12677.1,464.481,165.627,5.46432,67266.5,5652.88,31.4139,2.85521
"Xorec (GPU Computation)",,500,500,1,256,64,262144,2048,"(144/128)",16,11772,432.905,178.361,5.84942,68298.9,5471.62,30.9094,2.56108
"Xorec (GPU Computation)",,500,500,1,256,128,262144,2048,"(144/128)",16,11417.3,552.306,184.045,7.56851,67969.9,5400.48,31.0631,2.66271
"Xorec (GPU Computation)",,500,500,1,256,256,262144,2048,"(144/128)",16,11399.7,631.041,184.433,8.52056,67811.1,5797.21,31.1603,2.78869
"Xorec (GPU Computation)",,500,500,1,256,512,262144,2048,"(144/128)",16,11425.4,670.299,184.004,7.99091,68490.2,5202.76,30.8074,2.49203
"Xorec (GPU Computation)",,500,500,1,8,32,262144,2048,"(160/128)",0,68968.3,505.112,30.4091,0.217103,66441.5,373.168,31.5649,0.173304
"Xorec (GPU Computation)",,500,500,1,8,64,262144,2048,"(160/128)",0,39793.3,484.309,52.7085,0.612585,37417.8,463.187,56.0549,0.647173
"Xorec (GPU Computation)",,500,500,1,8,128,262144,2048,"(160/128)",0,25328.1,1656.08,82.9711,2.77386,22689.2,381.825,92.4545,1.47791
"Xorec (GPU Computation)",,500,500,1,8,256,262144,2048,"(160/128)",0,18318.1,506.448,114.564,2.88146,15803.2,348.401,132.765,2.74638
"Xorec (GPU Computation)",,500,500,1,8,512,262144,2048,"(160/128)",0,14912.9,413.692,140.727,3.63216,12527.1,325.2,167.51,3.92434
"Xorec (GPU Computation)",,500,500,1,16,32,262144,2048,"(160/128)",0,39720.5,493.117,52.8055,0.628333,37300,465.932,56.2322,0.66983
"Xorec (GPU Computation)",,500,500,1,16,64,262144,2048,"(160/128)",0,25160.2,377.482,83.3694,1.16853,22711.6,356.308,92.3597,1.37482
"Xorec (GPU Computation)",,500,500,1,16,128,262144,2048,"(160/128)",0,17874.4,466.044,117.398,2.75805,15344.5,426.384,136.763,3.32704
"Xorec (GPU Computation)",,500,500,1,16,256,262144,2048,"(160/128)",0,14379.9,490.023,145.987,4.37769,11926,415.767,176.032,5.35001
"Xorec (GPU Computation)",,500,500,1,16,512,262144,2048,"(160/128)",0,12886.2,402.021,162.889,4.65196,10382.4,451.289,202.314,7.49761
"Xorec (GPU Computation)",,500,500,1,32,32,262144,2048,"(160/128)",0,25084,486.138,83.6346,1.52134,22599.2,817.419,92.875,2.19662
"Xorec (GPU Computation)",,500,500,1,32,64,262144,2048,"(160/128)",0,17982.1,1675.32,117.002,4.36596,15455.9,344.408,135.748,2.78017
"Xorec (GPU Computation)",,500,500,1,32,128,262144,2048,"(160/128)",0,14248.7,484.918,147.334,4.47821,11758.3,425.895,178.56,5.70939
"Xorec (GPU Computation)",,500,500,1,32,256,262144,2048,"(160/128)",0,12505,499.659,167.934,5.79598,9983.4,435.279,210.412,8.03263
"Xorec (GPU Computation)",,500,500,1,32,512,262144,2048,"(160/128)",0,11678.2,519.869,179.886,6.96115,9191.39,425.128,228.582,9.10026
"Xorec (GPU Computation)",,500,500,1,64,32,262144,2048,"(160/128)",0,17857.2,423.02,117.501,2.5979,15281.8,403.4,137.32,3.32044
"Xorec (GPU Computation)",,500,500,1,64,64,262144,2048,"(160/128)",0,14292.6,959.851,147.112,6.0125,11795.9,1732.22,178.824,7.96786
"Xorec (GPU Computation)",,500,500,1,64,128,262144,2048,"(160/128)",0,12301.5,520.809,170.736,6.14794,9843.67,369.166,213.29,6.59576
"Xorec (GPU Computation)",,500,500,1,64,256,262144,2048,"(160/128)",0,11594.4,455.499,181.119,6.21874,9085.91,345.38,231.102,7.63313
"Xorec (GPU Computation)",,500,500,1,64,512,262144,2048,"(160/128)",0,11287,502.706,186.127,7.34849,8763.52,375.15,239.675,8.72119
"Xorec (GPU Computation)",,500,500,1,128,32,262144,2048,"(160/128)",0,14214.9,999.243,147.892,5.49307,11665.8,532.623,180.054,6.39473
"Xorec (GPU Computation)",,500,500,1,128,64,262144,2048,"(160/128)",0,12460.2,989.787,168.876,7.73904,9976.84,444.484,210.549,7.85958
"Xorec (GPU Computation)",,500,500,1,128,128,262144,2048,"(160/128)",0,11607.6,502.288,180.955,6.63936,9196.23,448.96,228.494,9.28468
"Xorec (GPU Computation)",,500,500,1,128,256,262144,2048,"(160/128)",0,11274.5,513.198,186.343,7.39458,8780.29,369.521,239.21,8.67334
"Xorec (GPU Computation)",,500,500,1,128,512,262144,2048,"(160/128)",0,11312.5,522.446,185.709,7.16065,8845.45,420.426,237.534,9.44215
"Xorec (GPU Computation)",,500,500,1,256,32,262144,2048,"(160/128)",0,12590.9,475.612,166.77,5.59373,10195.9,481.118,206.063,8.06931
"Xorec (GPU Computation)",,500,500,1,256,64,262144,2048,"(160/128)",0,11732.6,649.854,179.156,7.61342,9293.6,363.203,225.953,7.66763
"Xorec (GPU Computation)",,500,500,1,256,128,262144,2048,"(160/128)",0,11292.8,439.541,185.958,6.4868,8842.76,505.042,237.784,11.0227
"Xorec (GPU Computation)",,500,500,1,256,256,262144,2048,"(160/128)",0,11255.5,422.559,186.562,6.39105,8843.23,391.033,237.541,8.9514
"Xorec (GPU Computation)",,500,500,1,256,512,262144,2048,"(160/128)",0,11338.6,763.194,185.501,8.50061,8847.52,423.91,237.491,9.63505
"Xorec (GPU Computation)",,500,500,1,8,32,262144,2048,"(160/128)",1,68952,630.019,30.4171,0.268873,69004.8,1573.29,30.4075,0.708289
"Xorec (GPU Computation)",,500,500,1,8,64,262144,2048,"(160/128)",1,39800.7,475.013,52.6985,0.601853,39821.5,1565.96,52.7482,2.14908
"Xorec (GPU Computation)",,500,500,1,8,128,262144,2048,"(160/128)",1,25190.6,516.009,83.2836,1.576,25303.6,1513.96,83.1974,5.32869
"Xorec (GPU Computation)",,500,500,1,8,256,262144,2048,"(160/128)",1,18261.1,526.352,114.926,2.91659,18794.6,1306.18,112.19,8.78276
"Xorec (GPU Computation)",,500,500,1,8,512,262144,2048,"(160/128)",1,15006.2,513.042,139.897,4.24835,15561.3,1359.52,135.877,13.0229
"Xorec (GPU Computation)",,500,500,1,16,32,262144,2048,"(160/128)",1,39716.3,479.327,52.8107,0.611031,40040.3,1349.64,52.4384,1.85618
"Xorec (GPU Computation)",,500,500,1,16,64,262144,2048,"(160/128)",1,25171.3,433.652,83.3385,1.35649,25432.6,1486.57,82.7632,5.21908
"Xorec (GPU Computation)",,500,500,1,16,128,262144,2048,"(160/128)",1,17920.5,540.503,117.121,3.17577,18695,5876.26,114.089,9.57393
"Xorec (GPU Computation)",,500,500,1,16,256,262144,2048,"(160/128)",1,14423.3,430.292,145.52,4.02195,14722.7,1521.78,144.154,16.7267
"Xorec (GPU Computation)",,500,500,1,16,512,262144,2048,"(160/128)",1,12935.5,674.664,162.475,6.84533,12864.4,1639.03,165.986,23.5036
"Xorec (GPU Computation)",,500,500,1,32,32,262144,2048,"(160/128)",1,25139.4,837.505,83.4947,2.24573,25185.7,1561.63,83.6093,5.52812
"Xorec (GPU Computation)",,500,500,1,32,64,262144,2048,"(160/128)",1,17859.1,502.844,117.511,2.95079,18093.7,1509.5,116.8,10.777
"Xorec (GPU Computation)",,500,500,1,32,128,262144,2048,"(160/128)",1,14204.9,480.446,147.784,4.41089,14264.9,1513.4,148.904,17.8876
"Xorec (GPU Computation)",,500,500,1,32,256,262144,2048,"(160/128)",1,12500.3,579.711,168.064,6.44938,12507.7,1720.9,171.248,26.2389
"Xorec (GPU Computation)",,500,500,1,32,512,262144,2048,"(160/128)",1,11661.7,563.114,180.188,7.42653,11968.8,1530.78,178.661,27.0387
"Xorec (GPU Computation)",,500,500,1,64,32,262144,2048,"(160/128)",1,17880.5,529.237,117.379,3.11675,17687.6,1619.84,119.645,11.8239
"Xorec (GPU Computation)",,500,500,1,64,64,262144,2048,"(160/128)",1,14195.2,491.386,147.893,4.53096,14096.8,1625.44,150.972,19.1893
"Xorec (GPU Computation)",,500,500,1,64,128,262144,2048,"(160/128)",1,12329.7,524.204,170.353,6.23526,12862.5,1371.44,165.227,20.7523
"Xorec (GPU Computation)",,500,500,1,64,256,262144,2048,"(160/128)",1,11622.3,692.394,180.94,8.47654,11911.2,1667.99,180.059,28.9518
"Xorec (GPU Computation)",,500,500,1,64,512,262144,2048,"(160/128)",1,11277.5,566.984,186.358,7.99729,12033.2,2222.55,178.966,30.0934
"Xorec (GPU Computation)",,500,500,1,128,32,262144,2048,"(160/128)",1,14228.6,510.172,147.552,4.56182,14672.1,1299.67,144.237,14.8401
"Xorec (GPU Computation)",,500,500,1,128,64,262144,2048,"(160/128)",1,12473,573.67,168.452,6.90149,12552.4,1701.16,170.389,25.1804
"Xorec (GPU Computation)",,500,500,1,128,128,262144,2048,"(160/128)",1,11598.8,594.522,181.203,7.78618,12152.8,1754.02,176.349,27.4304
"Xorec (GPU Computation)",,500,500,1,128,256,262144,2048,"(160/128)",1,11260.5,421.413,186.481,6.48671,11894.2,1688.62,180.687,30.9705
"Xorec (GPU Computation)",,500,500,1,128,512,262144,2048,"(160/128)",1,11678.1,741.874,180.213,10.0686,12544.6,1804.31,170.958,27.6054
"Xorec (GPU Computation)",,500,500,1,256,32,262144,2048,"(160/128)",1,13185,548.94,159.291,5.69968,13582,1587.76,156.923,21.632
"Xorec (GPU Computation)",,500,500,1,256,64,262144,2048,"(160/128)",1,12235.9,531.365,171.652,6.04848,12849.2,1586.05,166.229,24.6653
"Xorec (GPU Computation)",,500,500,1,256,128,262144,2048,"(160/128)",1,11866.3,476.091,176.982,6.26657,12563,1528.89,169.974,25.3102
"Xorec (GPU Computation)",,500,500,1,256,256,262144,2048,"(160/128)",1,12029.4,6040.67,178.38,10.6688,12574.5,1487.63,169.66,24.6321
"Xorec (GPU Computation)",,500,500,1,256,512,262144,2048,"(160/128)",1,11835.5,472.619,177.444,6.35953,12289.9,1765.39,174.813,29.3151
"Xorec (GPU Computation)",,500,500,1,8,32,262144,2048,"(160/128)",2,71839.1,2815.86,29.2333,1.0489,74926.9,3465.56,28.0478,1.2707
"Xorec (GPU Computation)",,500,500,1,8,64,262144,2048,"(160/128)",2,39907.8,448.183,52.5563,0.568753,43078.6,1926.11,48.7841,2.29035
"Xorec (GPU Computation)",,500,500,1,8,128,262144,2048,"(160/128)",2,25200.9,457,83.2431,1.4216,28458.7,2047.63,74.1119,5.88703
"Xorec (GPU Computation)",,500,500,1,8,256,262144,2048,"(160/128)",2,18284.8,448.168,114.758,2.61965,21254.8,2287.66,99.974,12.2674
"Xorec (GPU Computation)",,500,500,1,8,512,262144,2048,"(160/128)",2,14985.4,518.379,140.099,4.42032,18192.7,2141.37,117.207,16.6339
"Xorec (GPU Computation)",,500,500,1,16,32,262144,2048,"(160/128)",2,39749.7,703.947,52.7736,0.833111,42951.5,1907.74,48.926,2.26008
"Xorec (GPU Computation)",,500,500,1,16,64,262144,2048,"(160/128)",2,25170.9,381.196,83.3348,1.20604,28309.3,2143.42,74.5532,6.28676
"Xorec (GPU Computation)",,500,500,1,16,128,262144,2048,"(160/128)",2,17873.2,491.798,117.415,2.91967,20966,1948.18,100.969,10.2269
"Xorec (GPU Computation)",,500,500,1,16,256,262144,2048,"(160/128)",2,14393,459.816,145.839,4.19298,17396.9,2085.64,122.566,17.0964
"Xorec (GPU Computation)",,500,500,1,16,512,262144,2048,"(160/128)",2,12873.8,440.269,163.069,4.9703,15972.1,2281.44,134.306,21.6881
"Xorec (GPU Computation)",,500,500,1,32,32,262144,2048,"(160/128)",2,25096.8,501.533,83.5934,1.54849,28165.7,2102.06,74.861,5.5162
"Xorec (GPU Computation)",,500,500,1,32,64,262144,2048,"(160/128)",2,17887.8,507.664,117.321,2.9115,20946.9,2143.49,101.317,11.8487
"Xorec (GPU Computation)",,500,500,1,32,128,262144,2048,"(160/128)",2,14262.4,919.626,147.369,5.42127,17493.5,1941.98,121.526,15.0105
"Xorec (GPU Computation)",,500,500,1,32,256,262144,2048,"(160/128)",2,12524,625.92,167.784,6.81496,15885.7,2215.41,135.214,23.4356
"Xorec (GPU Computation)",,500,500,1,32,512,262144,2048,"(160/128)",2,11682.4,442.726,179.742,6.06207,15320.4,2427.18,140.738,24.9331
"Xorec (GPU Computation)",,500,500,1,64,32,262144,2048,"(160/128)",2,17922.3,479.625,117.09,2.85567,20776.2,2223.49,102.244,12.3178
"Xorec (GPU Computation)",,500,500,1,64,64,262144,2048,"(160/128)",2,14214.1,359.962,147.628,3.47699,17177.1,2417.36,124.671,19.0845
"Xorec (GPU Computation)",,500,500,1,64,128,262144,2048,"(160/128)",2,12303.7,450.874,170.653,5.60698,15766.3,2014.65,135.555,20.2577
"Xorec (GPU Computation)",,500,500,1,64,256,262144,2048,"(160/128)",2,11646.5,553.712,180.402,7.13481,15228.4,2563.47,142.621,29.871
"Xorec (GPU Computation)",,500,500,1,64,512,262144,2048,"(160/128)",2,11256.4,448.812,186.572,6.67046,15619.7,2291.64,137.426,22.0925
"Xorec (GPU Computation)",,500,500,1,128,32,262144,2048,"(160/128)",2,14256.6,507.87,147.262,4.57894,17529.9,1992.99,121.454,16.2789
"Xorec (GPU Computation)",,500,500,1,128,64,262144,2048,"(160/128)",2,12515.1,565.213,167.864,6.56672,15643,2285.01,137.132,21.8685
"Xorec (GPU Computation)",,500,500,1,128,128,262144,2048,"(160/128)",2,11577.2,425.694,181.368,6.0672,14886.5,2764.9,146.516,31.509
"Xorec (GPU Computation)",,500,500,1,128,256,262144,2048,"(160/128)",2,11263.1,517.19,186.533,7.36293,15450.1,2548.58,140.575,30.1682
"Xorec (GPU Computation)",,500,500,1,128,512,262144,2048,"(160/128)",2,11640.5,7757.84,185.653,10.6888,15381.3,2461.93,140.552,27.1153
"Xorec (GPU Computation)",,500,500,1,256,32,262144,2048,"(160/128)",2,12701.4,1179.3,165.911,9.08284,15589.9,2406.65,138.31,25.2151
"Xorec (GPU Computation)",,500,500,1,256,64,262144,2048,"(160/128)",2,11725.8,608.731,179.231,7.46999,15486.4,2321.45,139.123,25.3047
"Xorec (GPU Computation)",,500,500,1,256,128,262144,2048,"(160/128)",2,11339,569.233,185.347,7.98349,15368.3,2360.16,140.269,25.4176
"Xorec (GPU Computation)",,500,500,1,256,256,262144,2048,"(160/128)",2,11299.2,484.055,185.903,7.07404,15156,2525.52,143.176,29.6052
"Xorec (GPU Computation)",,500,500,1,256,512,262144,2048,"(160/128)",2,11301.6,491.921,185.869,7.08161,15038.5,2395.71,143.495,25.9874
"Xorec (GPU Computation)",,500,500,1,8,32,262144,2048,"(160/128)",4,68983.5,529.949,30.4025,0.22606,77990.9,3178.61,26.9325,1.06624
"Xorec (GPU Computation)",,500,500,1,8,64,262144,2048,"(160/128)",4,39836.1,448.008,52.6509,0.571568,48153.4,2793.94,43.7044,2.65286
"Xorec (GPU Computation)",,500,500,1,8,128,262144,2048,"(160/128)",4,25196.9,478.094,83.2579,1.45334,34191.7,2685.71,61.7157,4.91782
"Xorec (GPU Computation)",,500,500,1,8,256,262144,2048,"(160/128)",4,18346.6,469.628,114.376,2.69598,27211.2,2883.44,78.0454,9.31864
"Xorec (GPU Computation)",,500,500,1,8,512,262144,2048,"(160/128)",4,14957.8,636.7,140.394,4.56024,23803.9,2755.37,89.4274,11.6608
"Xorec (GPU Computation)",,500,500,1,16,32,262144,2048,"(160/128)",4,39682.4,420.42,52.8541,0.543494,48551.5,2763.73,43.3438,2.64484
"Xorec (GPU Computation)",,500,500,1,16,64,262144,2048,"(160/128)",4,25202.4,496.6,83.2419,1.51079,33599.1,3094.76,63.0031,6.43451
"Xorec (GPU Computation)",,500,500,1,16,128,262144,2048,"(160/128)",4,17886.1,433.564,117.313,2.59333,26504.2,3038.14,80.3458,10.9084
"Xorec (GPU Computation)",,500,500,1,16,256,262144,2048,"(160/128)",4,14443.5,476.981,145.34,4.34837,23023.7,3014.84,92.8745,13.8851
"Xorec (GPU Computation)",,500,500,1,16,512,262144,2048,"(160/128)",4,12908.6,501.604,162.672,5.47123,22198.8,3170.07,96.5998,15.1961
"Xorec (GPU Computation)",,500,500,1,32,32,262144,2048,"(160/128)",4,25175.8,1570.26,83.4791,2.95659,33385.9,3253.61,63.4797,6.88959
"Xorec (GPU Computation)",,500,500,1,32,64,262144,2048,"(160/128)",4,17886.8,502.753,117.33,2.99211,26161.1,3004.03,81.329,10.2973
