name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,512,32,463104,2191.55
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,512,64,463454,4390.7
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,512,128,464347,2884.34
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,512,256,464256,1404.3
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,512,512,465172,1979.27
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,512,1024,465788,2993.38
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,256,32,462743,2086.25
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,256,64,464779,3532.04
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,256,128,464470,2573.53
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,256,256,464023,2611.03
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,256,512,463257,1375.75
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,256,1024,465165,2007.31
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,128,32,465458,2355.2
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,128,64,464445,2596.79
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,128,128,462926,2437.04
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,128,256,463050,2594.85
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,128,512,465379,1939.63
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,128,1024,465475,2437.1
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,64,32,465212,2835.84
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,64,64,461859,3467.17
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,64,128,463680,3453.97
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,64,256,464277,3098.92
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,64,512,463524,3088.11
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,64,1024,465326,2280.9
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,32,32,464962,1465.97
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,32,64,463120,5880.47
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,32,128,464169,2172.29
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,32,256,464416,4110.68
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,32,512,465223,1700.75
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,32,1024,464543,3012.82
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,16,32,464362,3766.34
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,16,64,462667,1780.04
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,16,128,462207,2849.22
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,16,256,464585,2132.56
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,16,512,463445,3738.71
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,16,1024,463745,3698.51
